rt,x,x_denoise,x_detrend
26.2345390898483,-1.3504,-0.0826136707055739,-6.65429363834146
26.2088681446908,-0.056267,-0.0896142087827393,-5.36106687795899
26.1831971995333,1.4329,-0.0989400061657556,-3.87280611757653
26.1575262543757,1.6842,-0.11039365463239,-3.62241235719406
26.1318553092182,-0.085831,-0.123751961744771,-5.3933495968116
26.1061843640607,-1.2479,-0.138770191702301,-6.55632483642913
26.0805134189031,-0.64516,-0.155186228192404,-5.95449107604666
26.0548424737456,-0.012398,-0.172724617213216,-5.3226353156642
26.0291715285881,0.90074,-0.191100457714126,-4.41040355528173
26.0035005834306,0.29707,-0.210023117229597,-5.01497979489927
25.977829638273,-0.23317,-0.229199758181747,-5.5461260345168
25.9521586931155,0.13495,-0.248338667955241,-5.17891227413434
25.926487747958,0.66471,-0.267152392013121,-4.65005851375187
25.9008168028005,0.38528,-0.285360674088947,-4.93039475336941
25.8751458576429,-0.92506,-0.30269321078138,-6.24164099298694
25.8494749124854,0.12016,-0.318892229673993,-5.19732723260448
25.8238039673279,-0.26226,-0.333714900444168,-5.58065347222201
25.7981330221704,-2.142,-0.346935587404922,-7.46129971183954
25.7724620770128,-0.21839,-0.358347949686451,-5.53859595145708
25.7467911318553,-0.54216,-0.367766891998809,-5.86327219107461
25.7211201866978,-0.91028,-0.375030364849888,-6.23229843069215
25.6954492415403,-0.1154,-0.38000100847753,-5.43832467030968
25.6697782963827,0.66471,-0.382567629866934,-4.65912090992722
25.6441073512252,-0.33617,-0.382646497347833,-5.66090714954475
25.6184364060677,-0.45395,-0.380182432685566,-5.77959338916229
25.5927654609102,-0.85115,-0.375149676571072,-6.17769962877982
25.5670945157526,-1.0867,-0.36755250023178,-6.41415586839736
25.5414235705951,-0.26226,-0.357425533756825,-5.59062210801489
25.5157526254376,0.22316,-0.344833780845915,-5.10610834763242
25.49008168028,-0.86594,-0.329872290200263,-6.19611458724996
25.4644107351225,0.38528,-0.312665455774554,-4.94580082686749
25.438739789965,-1.2183,-0.293365921647462,-6.55028706648503
25.4130688448075,-0.98372,-0.272153072335008,-6.31661330610256
25.3873978996499,-1.0867,-0.249231095900465,-6.4204995457201
25.3617269544924,0.79727,-0.2248266150854,-4.53743578533763
25.3360560093349,-0.88072,-0.199185890724959,-6.21633202495517
25.3103850641774,-0.13018,-0.172571611694029,-5.4666982645727
25.2847141190198,0.67949,-0.145259296294953,-4.65793450419024
25.2590431738623,0.97466,-0.117533341041016,-4.36367074380777
25.2333722287048,-1.1306,-0.0896827638857963,-6.46983698342531
25.2077012835473,1.8024,-0.0619966997517191,-3.53774322304284
